GRID_ID,MEAN,WFE_CAT,WRTC_HU_RISK_MEAN,WRTC_HU_MEAN,WRTC_HU_EXPOSURE_MEAN,WRTC_HU_DENSITY_MEAN,EVT_MAJORITY,EVT_1,EVT_2,EVT_3,EVT_1_NAME,EVT_2_NAME,EVT_3_NAME,EVT_1_PCT,EVT_2_PCT,EVT_3_PCT,PADUS_FRAC,BPS_MAJORITY,BPS_FRI,BPS_FRG,FIRE_DEP_HEX,FDIST_FUEL_DELTA,ACTION_CLASS,TREATMENT_HINT,SCORE_PEOPLE,SCORE_PLANTATION,SCORE_PAD,SCORE_BALANCED,GOLDILOCKS_5,GOLDILOCKS_10,GOLDILOCKS_15,GOLDILOCKS_PRIORITY,PLANTATION_HEX,PEAT_HEX,PINE_HEX,EVT_NAME,EVT_FIRE,FDIST_FUEL_ADD,PEOPLE_CAT
DH-69,0.1847743900153706,Very Low,8.136027105031998,8.136027105031998,3.174650063227245e-07,1.2533401507236004,7481.0,7481.0,7302.0,9056.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Northern Hardwoods Forest,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,46.77,14.44,8.09,0.0032901318275792,1639.0,989.0,V-B,0,0.0204744014405441,defer_monitor,,4.156325114,1.69052994,1.69052994,2.512461665,0,0,0,0,0,0,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,Low
EY-55,0.2780528684635318,Low,169.9834786599358,169.9834786599358,6.866789333137462e-06,4.545121347201591,7481.0,7481.0,7302.0,9089.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,21.88,17.47,12.43,0.0310549777117385,1624.0,523.0,V-B,0,0.012927191679049,defer_monitor,,85.61105411,34.28639916,34.28639916,51.39461747,0,0,0,0,0,0,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,Very High
EB-50,0.1494868979332581,Very Low,1.508875739644972,1.508875739644972,5.755955234161674e-08,0.0237675860070009,7302.0,7302.0,7481.0,9056.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,55.06,27.42,7.79,0.4622639406033352,1614.0,2040.0,V-B,0,-0.017123364027558,defer_monitor,,0.7884199833,0.3376950386,0.3376950386,0.4879366868,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very Low
AC-41,0.1286282525246977,Very Low,38.106979675437294,38.106979675437294,1.267150870511212e-06,3.222323492797444,7302.0,7302.0,7292.0,7481.0,Laurentian-Acadian Northern Hardwoods Forest,Open Water,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,52.72,18.59,7.46,0.5567757424862128,1596.0,213.0,V-A,0,-0.023497243464343,defer_monitor,,18.97353188,7.608593649,7.608593649,11.39690639,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Moderate
AD-39,0.3086043698320642,Low,51.50536585365848,51.50536585365848,1.4606342445915275e-06,1.8756558470431064,7302.0,7302.0,7292.0,9089.0,Laurentian-Acadian Northern Hardwoods Forest,Open Water,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,43.88,16.14,13.95,0.5806136060471287,1598.0,76.0,III-A,1,-0.0846153846153841,defer_monitor,,25.28343368,10.1586849,10.1586849,15.20026783,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,High
AI-28,0.2922335439278086,Low,0.0,0.0,0.0,0.0,7481.0,7481.0,9056.0,7301.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,44.19,13.74,11.68,0.335408283497474,1598.0,76.0,III-A,1,-0.0347242291532356,defer_monitor,,0.07242416195,0.07242416195,0.07242416195,0.07242416195,0,0,0,0,0,0,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,Very Low
V-46,0.0823108150292548,Very Low,26.141979522184336,26.141979522184336,8.470983139078193e-07,0.3517629273931791,7292.0,7292.0,7302.0,9120.0,Open Water,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Wet Meadow,37.93,29.96,11.41,0.2384064737005888,11.0,,-9999,0,-0.1282290694055408,defer_monitor,,12.67188759,5.080705858,5.080705858,7.611099767,0,0,0,0,0,0,0,Open Water,0.0,0,Moderate
AV-36,0.29850419397904,Low,85.35017658245067,85.35017658245067,2.54229424721552e-06,0.7575414026897859,7481.0,7481.0,9056.0,7302.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Northern Hardwoods Forest,23.31,19.05,15.03,0.0656885628542851,1608.0,105.0,III-B,0,0.0002000666888963,defer_monitor,,42.75399074,17.1463764,17.1463764,25.68224785,0,0,0,0,0,0,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,High
M-35,0.129891769893742,Very Low,33.6644498186215,33.6644498186215,1.229483954792215e-06,0.2146886357048893,7302.0,7302.0,9817.0,7974.0,Laurentian-Acadian Northern Hardwoods Forest,Northern & Central Ruderal Meadow,Eastern Cool Temperate Row Crop,52.53,6.62,6.11,0.0,1598.0,76.0,III-A,1,-0.0891395955497079,defer_monitor,,16.48886977,6.614597478,6.614597478,9.906021574,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Moderate
CJ-59,0.3844510547243978,Low,14.79124793283298,14.79124793283298,5.004029361574154e-07,4.445501633950587,7302.0,7302.0,9056.0,9089.0,Laurentian-Acadian Northern Hardwoods Forest,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,32.27,12.18,9.16,0.6569815263544029,2726.0,34.0,I-C,1,-0.0302781050619124,defer_monitor,,7.435027832,3.031242274,3.031242274,4.499170794,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Low
DQ-67,0.0632391615008208,Very Low,8.472222222222218,8.472222222222218,2.5473075974484044e-07,0.0856017191977078,7302.0,7302.0,7292.0,7481.0,Laurentian-Acadian Northern Hardwoods Forest,Open Water,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,59.89,25.86,7.02,0.7091690544412614,1561.0,2040.0,V-B,0,0.0,defer_monitor,,4.251920901,1.710254235,1.710254235,2.557476457,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Low
EN-82,0.3333821776113516,Low,39.66074950690337,39.66074950690337,1.288915855943512e-06,1.91906011026141,7301.0,7301.0,7481.0,7238.0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Northern Oak Forest,17.57,16.95,10.63,0.3653298950738056,1614.0,2040.0,V-B,0,-0.0698470567312814,defer_monitor,,19.56599161,7.875530755,7.875530755,11.77235104,0,0,0,0,0,0,0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,0.0,0,Moderate
DB-77,0.0277576086807166,Very Low,4.6872158475860575,4.6872158475860575,1.826730294146429e-07,3.8531700160057007,7974.0,7974.0,7481.0,7975.0,Eastern Cool Temperate Row Crop,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Eastern Cool Temperate Close Grown Crop,29.71,21.87,12.98,0.0073359416681486,1561.0,2040.0,V-B,0,0.074782144762582,defer_monitor,,2.438436811,0.9796940488,0.9796940488,1.465941636,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Very Low
CS-46,0.3150519042188852,Low,25.078909612625555,25.078909612625555,8.664195163024273e-07,10.673494614162076,7302.0,7302.0,7481.0,7241.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,23.15,13.0,12.27,0.0,1615.0,2040.0,V-B,0,0.0,defer_monitor,,12.61821778,5.094544899,5.094544899,7.60243586,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Moderate
AJ-44,0.2070164659597473,Low,56.82159473768665,56.82159473768665,1.652933980052563e-06,3.255307324663772,7302.0,7302.0,7481.0,7292.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Open Water,54.27,10.33,8.67,0.0774924974991662,2724.0,34.0,I-C,1,-0.0036901189285317,defer_monitor,,28.43629394,11.4055414,11.4055414,17.08245891,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,High
CD-30,0.259949887463128,Low,6.948051948051949,6.948051948051949,1.571207453205763e-07,0.7590361445783135,7292.0,7292.0,9112.0,9089.0,Open Water,Laurentian Jack Pine-Red Pine Forest,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,36.27,32.53,21.57,0.0,1597.0,516.0,V-B,0,0.0,ecosystem_health_focus,,3.539013446,1.454597861,1.454597861,2.149403056,0,0,0,0,0,0,1,Open Water,0.0,0,Very Low
FI-80,0.5049571140653942,Moderate,329.35029190992526,329.35029190992526,1.0396606711261414e-05,3.0563583815028865,7481.0,7481.0,9112.0,9312.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian Jack Pine-Red Pine Forest,Northeastern North American Temperate Forest Plantation,19.96,16.64,13.28,0.911116051578486,1628.0,4.0,I-A,1,0.0678968430413519,defer_monitor,,170.3961321,68.23676779,68.23676779,102.2898892,0,0,0,0,0,0,1,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,Very High
CP-26,0.4147538012120781,Moderate,0.0,0.0,0.0,0.0,7292.0,7292.0,9817.0,9112.0,Open Water,Northern & Central Ruderal Meadow,Laurentian Jack Pine-Red Pine Forest,68.29,17.07,7.32,1.0,11.0,,-9999,0,0.0,ecosystem_health_focus,,0.1036884503,0.1036884503,0.1036884503,0.1036884503,0,0,0,0,0,0,1,Open Water,0.0,0,Very Low
AU-61,0.1184483035394998,Very Low,40.56507973733572,40.56507973733572,1.5054539332355204e-06,2.468977169152786,7302.0,7302.0,7481.0,9056.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,59.35,13.14,8.01,0.0236089189249273,1588.0,2040.0,V-B,0,0.0720939021408094,defer_monitor,,21.04434309,8.436144937,8.436144937,12.63887766,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Moderate
ER-69,0.1386233536029306,Very Low,9.96548089591568,9.96548089591568,3.512828332121147e-07,0.8011026387746489,7302.0,7302.0,7301.0,9312.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Northeastern North American Temperate Forest Plantation,65.62,11.78,3.46,0.0,1614.0,2040.0,V-B,0,-0.0459729231042838,defer_monitor,,4.959730193,2.004446596,2.004446596,2.989541128,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Low
FB-54,0.3124849347798615,Low,0.0,0.0,0.0,0.0,7292.0,7292.0,9089.0,7366.0,Open Water,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Laurentian-Acadian Pine-Hemlock Forest,38.12,31.5,12.67,0.0,1624.0,523.0,V-B,0,0.0,ecosystem_health_focus,,0.07812123369,0.07812123369,0.07812123369,0.07812123369,0,0,0,0,0,0,1,Open Water,0.0,0,Very Low
BN-53,0.0503679706899319,Very Low,36.612903225806434,36.612903225806434,1.3871698246894114e-06,48.62566844919781,7302.0,7302.0,7292.0,7299.0,Laurentian-Acadian Northern Hardwoods Forest,Open Water,Developed-Roads,23.85,22.67,16.68,0.0,1597.0,516.0,V-B,0,0.0,defer_monitor,,18.31904361,7.335172638,7.335172638,10.99646296,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Moderate
AH-66,0.063210390906334,Very Low,176.9734230836184,176.9734230836184,7.0349070237842025e-06,5.34533733466712,7302.0,7302.0,7977.0,7974.0,Laurentian-Acadian Northern Hardwoods Forest,Eastern Cool Temperate Pasture and Hayland,Eastern Cool Temperate Row Crop,30.87,27.45,9.81,0.0743581193731248,1588.0,2040.0,V-B,0,-0.0049572079582082,defer_monitor,,88.3928328,35.36660293,35.36660293,53.04201288,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very High
BZ-50,0.1861273226466216,Very Low,0.0,0.0,0.0,0.0,7302.0,7302.0,7292.0,7241.0,Laurentian-Acadian Northern Hardwoods Forest,Open Water,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,33.38,25.21,16.84,0.0,1615.0,2040.0,V-B,0,0.0,defer_monitor,,0.04653183066,0.04653183066,0.04653183066,0.04653183066,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very Low
ED-50,0.4531792531023748,Moderate,35.869066455696185,35.869066455696185,1.3492943579093512e-06,0.7418175332203705,9056.0,9056.0,7481.0,7302.0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Northern Hardwoods Forest,48.93,31.6,4.41,0.8140774101489318,1637.0,105.0,III-B,0,-0.0030321947739231,wetlands_assess_locally,,18.03414691,7.281584122,7.281584122,10.86577172,0,0,0,0,0,1,0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,1.0,0,Moderate
AE-56,0.1345846124635708,Very Low,93.43368492684574,93.43368492684574,3.192981149130896e-06,3.967254296067429,7302.0,7302.0,7977.0,7481.0,Laurentian-Acadian Northern Hardwoods Forest,Eastern Cool Temperate Pasture and Hayland,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,31.03,17.67,15.57,0.03416846364182,1608.0,105.0,III-B,0,0.0,defer_monitor,,46.75048862,18.72038314,18.72038314,28.06375163,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,High
EP-83,0.1569244394525309,Very Low,39.29778965265972,39.29778965265972,1.3416213315924686e-06,4.283567490663344,7481.0,7481.0,7301.0,7302.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Northern Hardwoods Forest,24.88,19.75,12.04,0.1104392672950379,1614.0,2040.0,V-B,0,-0.0034456695714031,defer_monitor,,19.67116624,7.891984886,7.891984886,11.81837867,0,0,0,0,0,0,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,Moderate
EA-95,0.1358324437010099,Very Low,13.327577821011667,13.327577821011667,4.893564386766445e-07,5.39506035613457,7974.0,7974.0,7302.0,7481.0,Eastern Cool Temperate Row Crop,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,27.63,16.35,5.27,0.0525754173798986,1614.0,2040.0,V-B,0,0.0,defer_monitor,,6.697747021,2.699473675,2.699473675,4.032231457,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Low
DH-64,0.1658387838403113,Very Low,17.183975313896585,17.183975313896585,6.163839311074003e-07,1.8242297231016185,7302.0,7302.0,7481.0,9089.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,35.48,32.98,6.2,0.0,1614.0,2040.0,V-B,0,0.0173674588665447,defer_monitor,,8.708417874,3.508458982,3.508458982,5.241778613,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Low
DB-78,0.0607993033931197,Very Low,8.0876024288156,8.0876024288156,3.052130182178507e-07,3.698121596087578,7974.0,7974.0,7481.0,7302.0,Eastern Cool Temperate Row Crop,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Northern Hardwoods Forest,38.92,15.88,9.63,0.0,1561.0,2040.0,V-B,0,-4.445926419917776e-05,defer_monitor,,4.058955925,1.632702164,1.632702164,2.441453418,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Low
DH-84,0.0262424222322911,Very Low,3.2880346507850606,3.2880346507850606,1.439539574423263e-07,4.670971901120364,7974.0,7974.0,7975.0,7481.0,Eastern Cool Temperate Row Crop,Eastern Cool Temperate Close Grown Crop,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,31.6,20.49,15.89,0.0081362262137649,1561.0,2040.0,V-B,0,0.0,defer_monitor,,1.650577931,0.6641675357,0.6641675357,0.9929710008,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Very Low
AN-32,0.2580489362618171,Low,345.1923303834807,345.1923303834807,9.120243016212977e-06,0.5177174106348928,7301.0,7301.0,7302.0,7481.0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,32.41,15.48,12.72,0.3982527120754026,1598.0,76.0,III-A,1,-0.0430152943268722,defer_monitor,,170.803915,68.35985707,68.35985707,102.5078764,0,0,0,0,0,0,0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,0.0,0,Very High
AU-29,0.6144323880407943,High,0.0,0.0,0.0,0.0,9089.0,9089.0,9112.0,9056.0,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Laurentian Jack Pine-Red Pine Forest,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,23.28,16.81,12.84,1.0,1593.0,82.0,IV-A,1,0.1038169975324007,ecosystem_health_focus,,0.1615816627,0.1615816627,0.1615816627,0.1615816627,0,0,0,0,0,0,1,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,1.0,0,Very Low
CN-79,0.1113194981566452,Very Low,12.55257180354349,12.55257180354349,4.469503556286136e-07,4.1090896929971565,7302.0,7302.0,7481.0,7975.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Eastern Cool Temperate Close Grown Crop,33.98,17.26,9.44,0.0047042561255657,1561.0,2040.0,V-B,0,0.0,defer_monitor,,6.304115776,2.538344235,2.538344235,3.793601416,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Low
EW-74,0.5059004445247149,Moderate,569.8539134473946,569.8539134473946,1.6659050774476336e-05,15.097481270702442,9112.0,9112.0,7238.0,7301.0,Laurentian Jack Pine-Red Pine Forest,Laurentian-Acadian Northern Oak Forest,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,23.34,16.72,13.41,0.0,1628.0,4.0,I-A,1,-0.0017339883956161,defer_monitor,,284.929862,114.047797,114.047797,171.0084853,0,0,0,0,0,0,1,Laurentian Jack Pine-Red Pine Forest,1.0,0,Very High
CU-71,0.1319382775331813,Very Low,12.468115942028986,12.468115942028986,4.256207197758258e-07,0.5017056475886815,7302.0,7302.0,7481.0,7301.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,69.79,11.6,4.96,0.6968406501527241,1561.0,2040.0,V-B,0,-0.0950257519341822,defer_monitor,,6.118159933,2.466584557,2.466584557,3.683776349,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Low
CO-70,0.1102059775605069,Very Low,9.83304647160069,9.83304647160069,3.6542516354072083e-07,2.283602329820827,7302.0,7302.0,7481.0,7292.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Open Water,64.97,15.12,5.52,0.1896758703481396,1562.0,2040.0,V-B,0,-0.0279222800231213,defer_monitor,,4.90956227,1.98024041,1.98024041,2.95668103,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Low
DD-85,0.0250494295013153,Very Low,21.6898219034572,21.6898219034572,9.21395539648002e-07,31.2723978480282,7974.0,7974.0,7975.0,7481.0,Eastern Cool Temperate Row Crop,Eastern Cool Temperate Close Grown Crop,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,34.99,14.29,10.13,0.0,1570.0,5.0,I-A,1,0.0182517451425013,defer_monitor,,10.95019973,4.383871598,4.383871598,6.572647643,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Moderate
DG-101,0.0463266645629893,Very Low,22.02137881335574,22.02137881335574,7.939783219514073e-07,20.15768653662532,7974.0,7974.0,7977.0,7975.0,Eastern Cool Temperate Row Crop,Eastern Cool Temperate Pasture and Hayland,Eastern Cool Temperate Close Grown Crop,17.13,14.92,9.66,0.3542490792524895,1561.0,2040.0,V-B,0,0.0324648751875596,defer_monitor,,11.2011894,4.487537559,4.487537559,6.725421506,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Moderate
BN-71,0.067240180855339,Very Low,4.113203746600862,4.113203746600862,1.6215660184845953e-07,2.1033011003667887,7302.0,7302.0,7481.0,7977.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Eastern Cool Temperate Pasture and Hayland,55.8,11.85,8.86,0.0681338223852398,1562.0,2040.0,V-B,0,-0.0150050016672224,defer_monitor,,2.065634031,0.8363018044,0.8363018044,1.246079213,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very Low
AN-50,0.1155061037340184,Very Low,20.714719848053186,20.714719848053186,7.60285699210188e-07,0.8451162686999756,7302.0,7302.0,7481.0,9056.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,62.07,11.56,5.03,0.0205560386150313,1588.0,2040.0,V-B,0,-0.0221835774641606,defer_monitor,,10.32863548,4.14868402,4.14868402,6.20866784,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Moderate
DG-65,0.2206438392248098,Low,42.59148250872333,42.59148250872333,1.4493709379301548e-06,12.099059644754703,7481.0,7481.0,7302.0,7299.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Northern Hardwoods Forest,Developed-Roads,33.08,9.66,6.01,0.0040237423026476,1639.0,989.0,V-B,0,0.0023564457684013,defer_monitor,,21.37605834,8.583558905,8.583558905,12.84772538,0,0,0,0,0,0,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,High
BJ-30,0.3675612634960099,Low,0.0,0.0,0.0,0.0,7302.0,7302.0,9089.0,7292.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Open Water,24.63,21.56,20.36,1.0,1598.0,76.0,III-A,1,0.2517561799751018,defer_monitor,,0.1034572933,0.1034572933,0.1034572933,0.1034572933,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,1,Very Low
DV-49,0.6227701670144021,High,49.73684210526315,49.73684210526315,1.5971628177566332e-06,0.0422432629278953,9112.0,9112.0,7302.0,7366.0,Laurentian Jack Pine-Red Pine Forest,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Pine-Hemlock Forest,41.56,13.32,12.83,0.9351017748303732,1625.0,153.0,III-B,0,-0.005711657147238,treat_fire_risk_for_people,fuels_reduction_home_hardening,24.98838131,10.08863466,10.08863466,15.05521687,0,0,0,0,0,0,1,Laurentian Jack Pine-Red Pine Forest,1.0,0,High
EK-98,0.2468202757107549,Low,114.97776473178232,114.97776473178232,3.5357234720341654e-06,8.282408127876165,7302.0,7302.0,7292.0,7238.0,Laurentian-Acadian Northern Hardwoods Forest,Open Water,Laurentian-Acadian Northern Oak Forest,26.34,13.03,10.04,0.1513972566194614,1622.0,48.0,III-A,1,0.1353238033836514,defer_monitor,,61.44456962,24.61735594,24.61735594,36.89309383,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very High
AW-42,0.324314571571166,Low,90.21447437929196,90.21447437929196,2.5376787261879435e-06,1.411575849460435,7301.0,7301.0,9056.0,9089.0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,23.47,16.39,13.57,0.6490011593685887,1598.0,76.0,III-A,1,-0.048604298582003,defer_monitor,,44.63922923,17.90374776,17.90374776,26.81557492,0,0,0,0,0,0,0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,0.0,0,High
W-44,0.2922165915227244,Low,14.035940803382662,14.035940803382662,4.1765699057649013e-07,0.0520629557175885,9056.0,9056.0,7481.0,7302.0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Northern Hardwoods Forest,34.97,19.79,15.87,0.8113329183709798,1608.0,105.0,III-B,0,-0.0021563222479104,wetlands_assess_locally,,7.087201916,2.878689626,2.878689626,4.281527056,0,0,0,0,0,1,0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,1.0,0,Low
